timestamp,epoch_seconds,power_draw_w,power_limit_w,gpu_utilization,memory_used_mb,temperature_gpu
2026-07-15T13:14:20.201273,352.199,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:14:20.830332,352.828,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:14:21.439300,353.437,9.06,0.0,94.0,0.0,41.0
2026-07-15T13:14:22.010578,354.009,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:14:22.583554,354.581,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:14:23.153920,355.152,9.05,0.0,93.0,0.0,41.0
2026-07-15T13:14:23.727106,355.725,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:14:24.329943,356.328,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:14:24.898255,356.896,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:25.516389,357.514,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:26.104523,358.102,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:26.678520,358.676,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:27.250089,359.248,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:14:27.821336,359.819,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:28.386998,360.385,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:28.964539,360.962,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:14:29.535398,361.533,9.11,0.0,92.0,0.0,41.0
2026-07-15T13:14:30.159484,362.157,9.07,0.0,90.0,0.0,41.0
2026-07-15T13:14:30.729312,362.727,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:14:31.329357,363.327,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:14:31.900595,363.899,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:14:32.486716,364.485,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:14:33.102171,365.1,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:14:33.674993,365.673,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:34.241967,366.24,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:14:34.811269,366.809,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:35.379985,367.378,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:35.953147,367.951,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:14:36.522894,368.521,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:14:37.089460,369.087,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:37.660590,369.659,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:14:38.230015,370.228,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:38.802842,370.801,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:39.403126,371.401,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:14:39.973413,371.971,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:14:40.544405,372.542,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:14:41.114617,373.113,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:14:41.687332,373.685,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:42.261722,374.26,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:42.834017,374.832,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:43.401763,375.4,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:43.974850,375.973,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:44.546932,376.545,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:14:45.119016,377.117,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:45.692911,377.691,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:14:46.273996,378.272,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:46.846449,378.844,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:47.412187,379.41,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:47.986936,379.985,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:48.570929,380.569,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:14:49.162980,381.161,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:14:49.732875,381.731,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:14:50.343085,382.341,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:50.915702,382.914,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:14:51.496354,383.494,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:14:52.069875,384.068,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:14:52.647453,384.645,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:14:53.218299,385.216,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:14:53.785564,385.783,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:14:54.401415,386.399,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:54.977187,386.975,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:55.547753,387.546,9.11,0.0,92.0,0.0,41.0
2026-07-15T13:14:56.119642,388.118,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:14:56.691200,388.689,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:14:57.262050,389.26,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:57.831870,389.83,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:58.407964,390.406,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:14:58.978788,390.977,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:14:59.603709,391.602,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:15:00.175805,392.174,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:15:00.785315,392.783,9.07,0.0,90.0,0.0,41.0
2026-07-15T13:15:01.361268,393.359,9.05,0.0,93.0,0.0,41.0
2026-07-15T13:15:01.985473,393.983,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:15:02.556597,394.555,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:15:03.128008,395.126,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:15:03.699638,395.698,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:04.344141,396.342,9.14,0.0,92.0,0.0,41.0
2026-07-15T13:15:04.917771,396.916,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:05.490084,397.488,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:15:06.063649,398.062,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:15:06.636267,398.634,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:15:07.208287,399.206,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:07.781351,399.779,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:15:08.352576,400.351,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:15:08.924780,400.923,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:09.495372,401.493,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:10.071940,402.07,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:15:10.648977,402.647,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:15:11.214785,403.213,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:15:11.779449,403.777,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:15:12.366346,404.364,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:12.940151,404.938,9.12,0.0,92.0,0.0,41.0
2026-07-15T13:15:13.511892,405.51,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:15:14.080559,406.078,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:14.651077,406.649,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:15.222084,407.22,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:15:15.787136,407.785,9.16,0.0,94.0,0.0,41.0
2026-07-15T13:15:16.355828,408.354,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:16.925025,408.923,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:17.497194,409.495,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:18.089056,410.087,9.11,0.0,91.0,0.0,41.0
2026-07-15T13:15:18.654405,410.652,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:15:19.227247,411.225,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:19.851037,411.849,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:20.421165,412.419,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:15:21.003854,413.002,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:21.570829,413.569,9.13,0.0,92.0,0.0,41.0
2026-07-15T13:15:22.143235,414.141,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:22.735740,414.734,9.15,0.0,93.0,0.0,41.0
2026-07-15T13:15:23.329336,415.327,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:15:23.903970,415.902,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:15:24.516784,416.515,9.13,0.0,91.0,0.0,41.0
2026-07-15T13:15:25.093480,417.091,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:15:25.666448,417.664,9.15,0.0,93.0,0.0,41.0
2026-07-15T13:15:26.241068,418.239,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:15:26.810925,418.809,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:15:27.379799,419.378,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:15:27.949720,419.948,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:15:28.506405,420.504,8.69,0.0,13.0,0.0,41.0
2026-07-15T13:15:29.058681,421.057,7.04,0.0,0.0,0.0,41.0
2026-07-15T13:15:29.664125,421.662,6.13,0.0,0.0,0.0,41.0
2026-07-15T13:15:30.261937,422.26,6.11,0.0,0.0,0.0,41.0
2026-07-15T13:15:30.861286,422.859,6.1,0.0,0.0,0.0,41.0
2026-07-15T13:15:31.429004,423.427,6.1,0.0,0.0,0.0,40.0
2026-07-15T13:15:31.981933,423.98,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:15:32.533949,424.532,6.07,0.0,0.0,0.0,40.0
2026-07-15T13:15:33.101878,425.1,6.07,0.0,0.0,0.0,40.0
2026-07-15T13:15:33.653591,425.652,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:15:34.209501,426.207,6.07,0.0,0.0,0.0,40.0
2026-07-15T13:15:34.766928,426.765,6.07,0.0,0.0,0.0,40.0
2026-07-15T13:15:35.319448,427.317,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:15:35.873020,427.871,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:15:36.429100,428.427,6.3,0.0,0.0,0.0,40.0
2026-07-15T13:15:36.982328,428.98,7.36,0.0,0.0,0.0,40.0
2026-07-15T13:15:37.555887,429.554,7.77,0.0,93.0,0.0,40.0
2026-07-15T13:15:38.156088,430.154,7.43,0.0,24.0,0.0,40.0
2026-07-15T13:15:38.767692,430.766,6.79,0.0,21.0,0.0,40.0
2026-07-15T13:15:39.338426,431.336,7.91,0.0,93.0,0.0,40.0
2026-07-15T13:15:39.916048,431.914,9.06,0.0,94.0,0.0,41.0
2026-07-15T13:15:40.485538,432.483,9.05,0.0,94.0,0.0,41.0
2026-07-15T13:15:41.054662,433.053,9.02,0.0,93.0,0.0,41.0
2026-07-15T13:15:41.625924,433.624,9.03,0.0,88.0,0.0,41.0
2026-07-15T13:15:42.196708,434.195,9.04,0.0,93.0,0.0,41.0
2026-07-15T13:15:42.763934,434.762,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:15:43.400178,435.398,9.03,0.0,91.0,0.0,41.0
2026-07-15T13:15:43.965698,435.964,8.99,0.0,91.0,0.0,41.0
2026-07-15T13:15:44.532258,436.53,9.02,0.0,93.0,0.0,41.0
2026-07-15T13:15:45.105826,437.104,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:15:45.674347,437.672,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:15:46.244996,438.243,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:15:46.811259,438.809,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:15:47.388750,439.387,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:15:47.964156,439.962,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:15:48.532901,440.531,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:15:49.108944,441.107,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:15:49.679312,441.677,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:15:50.250076,442.248,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:15:50.820229,442.818,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:15:51.397194,443.395,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:15:51.970855,443.969,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:15:52.539823,444.538,9.03,0.0,92.0,0.0,41.0
2026-07-15T13:15:53.109411,445.107,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:15:53.692023,445.69,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:15:54.264744,446.263,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:15:54.834408,446.832,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:15:55.394907,447.393,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:15:55.975379,447.973,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:15:56.540845,448.539,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:15:57.117856,449.116,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:15:57.691369,449.689,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:15:58.266229,450.264,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:15:58.834397,450.832,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:15:59.405802,451.404,9.06,0.0,91.0,0.0,41.0
2026-07-15T13:15:59.976790,451.975,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:00.549594,452.548,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:16:01.126206,453.124,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:01.746093,453.744,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:02.339093,454.337,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:16:02.910907,454.909,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:03.480878,455.479,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:16:04.098907,456.097,9.04,0.0,91.0,0.0,41.0
2026-07-15T13:16:04.668756,456.667,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:16:05.235241,457.233,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:05.808818,457.807,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:06.375769,458.374,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:06.948082,458.946,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:07.519296,459.517,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:08.092392,460.09,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:08.657877,460.656,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:16:09.226014,461.224,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:09.792498,461.79,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:10.416391,462.414,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:10.986747,462.985,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:16:11.562656,463.561,9.09,0.0,91.0,0.0,41.0
2026-07-15T13:16:12.176515,464.174,9.05,0.0,89.0,0.0,41.0
2026-07-15T13:16:12.747500,464.745,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:16:13.332343,465.33,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:13.911819,465.91,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:16:14.475130,466.473,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:16:15.043596,467.042,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:15.613537,467.611,9.13,0.0,94.0,0.0,41.0
2026-07-15T13:16:16.179702,468.178,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:16.748287,468.746,9.05,0.0,91.0,0.0,41.0
2026-07-15T13:16:17.330998,469.329,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:16:17.905104,469.903,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:18.473553,470.471,9.1,0.0,91.0,0.0,41.0
2026-07-15T13:16:19.087580,471.086,9.08,0.0,91.0,0.0,41.0
2026-07-15T13:16:19.670594,471.669,9.08,0.0,92.0,0.0,41.0
2026-07-15T13:16:20.245804,472.244,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:20.816597,472.815,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:16:21.384607,473.383,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:21.956391,473.954,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:16:22.520868,474.519,9.08,0.0,89.0,0.0,41.0
2026-07-15T13:16:23.100368,475.098,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:23.668431,475.666,9.1,0.0,91.0,0.0,41.0
2026-07-15T13:16:24.254602,476.253,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:24.821620,476.82,9.07,0.0,92.0,0.0,41.0
2026-07-15T13:16:25.386423,477.384,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:26.007061,478.005,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:16:26.577289,478.575,9.06,0.0,91.0,0.0,41.0
2026-07-15T13:16:27.149397,479.147,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:16:27.722603,479.721,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:28.326715,480.325,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:28.897918,480.896,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:29.466802,481.465,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:30.034187,482.032,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:30.661357,482.659,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:16:31.226590,483.225,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:16:31.852382,483.85,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:16:32.480040,484.478,9.05,0.0,88.0,0.0,41.0
2026-07-15T13:16:33.054928,485.053,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:16:33.664127,485.662,9.15,0.0,93.0,0.0,41.0
2026-07-15T13:16:34.238300,486.236,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:16:34.854740,486.853,9.09,0.0,90.0,0.0,41.0
2026-07-15T13:16:35.419754,487.418,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:16:35.991130,487.989,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:16:36.560707,488.559,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:16:37.130860,489.129,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:16:37.697532,489.695,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:38.271387,490.269,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:38.838778,490.837,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:39.408479,491.406,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:39.975472,491.973,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:16:40.548328,492.546,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:41.123586,493.122,9.07,0.0,91.0,0.0,41.0
2026-07-15T13:16:41.693990,493.692,9.07,0.0,94.0,0.0,41.0
2026-07-15T13:16:42.265848,494.264,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:42.836937,494.835,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:16:43.404818,495.403,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:16:43.975237,495.973,9.1,0.0,92.0,0.0,41.0
2026-07-15T13:16:44.551135,496.549,9.07,0.0,91.0,0.0,41.0
2026-07-15T13:16:45.121847,497.12,9.05,0.0,93.0,0.0,41.0
2026-07-15T13:16:45.705262,497.703,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:46.307347,498.305,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:16:46.878080,498.876,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:16:47.446601,499.445,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:48.020989,500.019,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:48.589861,500.588,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:49.158571,501.156,9.12,0.0,93.0,0.0,41.0
2026-07-15T13:16:49.725065,501.723,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:50.330169,502.328,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:16:50.901405,502.899,9.11,0.0,91.0,0.0,41.0
2026-07-15T13:16:51.465913,503.464,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:16:52.033308,504.031,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:52.608025,504.606,9.14,0.0,94.0,0.0,41.0
2026-07-15T13:16:53.179888,505.178,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:53.751168,505.749,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:16:54.364211,506.362,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:16:54.944888,506.943,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:16:55.515018,507.513,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:56.100107,508.098,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:56.668412,508.666,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:16:57.234091,509.232,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:16:57.808318,509.806,9.13,0.0,93.0,0.0,41.0
2026-07-15T13:16:58.380665,510.379,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:16:58.951357,510.949,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:16:59.523940,511.522,9.15,0.0,94.0,0.0,41.0
2026-07-15T13:17:00.114525,512.112,9.14,0.0,93.0,0.0,41.0
2026-07-15T13:17:00.687682,512.686,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:17:01.258905,513.257,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:17:01.830933,513.829,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:17:02.457721,514.456,9.07,0.0,91.0,0.0,41.0
2026-07-15T13:17:03.082531,515.08,9.04,0.0,89.0,0.0,41.0
2026-07-15T13:17:03.656518,515.654,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:17:04.231223,516.229,9.09,0.0,90.0,0.0,42.0
2026-07-15T13:17:04.783076,516.781,8.99,0.0,94.0,0.0,42.0
2026-07-15T13:17:05.381755,517.38,7.39,0.0,0.0,0.0,41.0
2026-07-15T13:17:05.935838,517.934,6.12,0.0,0.0,0.0,41.0
2026-07-15T13:17:06.498518,518.496,6.12,0.0,0.0,0.0,41.0
2026-07-15T13:17:07.048924,519.047,6.11,0.0,0.0,0.0,41.0
2026-07-15T13:17:07.602570,519.6,6.12,0.0,0.0,0.0,41.0
2026-07-15T13:17:08.154693,520.153,6.13,0.0,0.0,0.0,41.0
2026-07-15T13:17:08.707014,520.705,6.12,0.0,0.0,0.0,40.0
2026-07-15T13:17:09.276396,521.274,6.12,0.0,0.0,0.0,40.0
2026-07-15T13:17:09.826904,521.825,6.11,0.0,0.0,0.0,40.0
2026-07-15T13:17:10.386733,522.385,6.1,0.0,0.0,0.0,40.0
2026-07-15T13:17:10.981128,522.979,6.1,0.0,0.0,0.0,40.0
2026-07-15T13:17:11.536083,523.534,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:17:12.087368,524.085,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:17:12.639536,524.637,6.09,0.0,0.0,0.0,40.0
2026-07-15T13:17:13.254530,525.252,7.96,0.0,92.0,0.0,41.0
2026-07-15T13:17:13.826170,525.824,9.69,0.0,94.0,0.0,41.0
2026-07-15T13:17:14.397390,526.395,9.04,0.0,93.0,0.0,41.0
2026-07-15T13:17:14.968812,526.967,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:17:15.554046,527.552,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:17:16.115845,528.114,9.02,0.0,93.0,0.0,41.0
2026-07-15T13:17:16.686979,528.685,9.07,0.0,93.0,0.0,41.0
2026-07-15T13:17:17.274449,529.272,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:17.845270,529.843,9.08,0.0,93.0,0.0,41.0
2026-07-15T13:17:18.416504,530.414,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:17:18.984841,530.983,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:17:19.556053,531.554,9.12,0.0,94.0,0.0,41.0
2026-07-15T13:17:20.168067,532.166,9.09,0.0,93.0,0.0,41.0
2026-07-15T13:17:20.737671,532.736,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:21.334749,533.333,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:21.904114,533.902,9.11,0.0,93.0,0.0,41.0
2026-07-15T13:17:22.470289,534.468,9.1,0.0,93.0,0.0,41.0
2026-07-15T13:17:23.039413,535.037,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:23.645602,535.644,8.21,0.0,21.0,0.0,41.0
2026-07-15T13:17:24.256187,536.254,6.83,0.0,25.0,0.0,40.0
2026-07-15T13:17:24.827966,536.826,6.85,0.0,20.0,0.0,40.0
2026-07-15T13:17:25.435452,537.433,6.82,0.0,21.0,0.0,40.0
2026-07-15T13:17:26.042450,538.04,6.81,0.0,19.0,0.0,40.0
2026-07-15T13:17:26.616013,538.614,6.8,0.0,21.0,0.0,40.0
2026-07-15T13:17:27.219110,539.217,6.78,0.0,22.0,0.0,40.0
2026-07-15T13:17:27.788723,539.787,6.82,0.0,21.0,0.0,40.0
2026-07-15T13:17:28.357126,540.355,6.82,0.0,24.0,0.0,40.0
2026-07-15T13:17:28.962323,540.96,6.78,0.0,20.0,0.0,40.0
2026-07-15T13:17:29.569054,541.567,6.78,0.0,22.0,0.0,40.0
2026-07-15T13:17:30.138224,542.136,6.8,0.0,19.0,0.0,40.0
2026-07-15T13:17:30.743564,542.741,6.79,0.0,21.0,0.0,40.0
2026-07-15T13:17:31.386220,543.384,7.47,0.0,90.0,0.0,40.0
2026-07-15T13:17:31.953718,543.952,8.62,0.0,94.0,0.0,40.0
2026-07-15T13:17:32.529214,544.527,9.07,0.0,94.0,0.0,40.0
2026-07-15T13:17:33.101031,545.099,9.04,0.0,93.0,0.0,41.0
2026-07-15T13:17:33.718113,545.716,9.04,0.0,92.0,0.0,41.0
2026-07-15T13:17:34.386128,546.384,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:17:34.953401,546.951,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:35.528167,547.526,9.1,0.0,94.0,0.0,41.0
2026-07-15T13:17:36.117127,548.115,9.09,0.0,92.0,0.0,41.0
2026-07-15T13:17:36.685926,548.684,9.06,0.0,93.0,0.0,41.0
2026-07-15T13:17:37.264301,549.262,9.06,0.0,94.0,0.0,41.0
2026-07-15T13:17:37.834594,549.833,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:38.439991,550.438,9.09,0.0,94.0,0.0,41.0
2026-07-15T13:17:39.011753,551.01,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:39.598200,551.596,9.11,0.0,94.0,0.0,41.0
2026-07-15T13:17:40.172598,552.171,9.08,0.0,94.0,0.0,41.0
2026-07-15T13:17:40.740332,552.738,9.1,0.0,94.0,0.0,41.0
